x; y; z; voidRatio; porePressure;
   20.211;    17.789;     0.000; 0.3002146;    320828.24;
   20.789;    18.211;     0.000; 0.3003105;    318664.98;
   20.789;    18.789;     0.000; 0.3004044;    314930.98;
   20.211;    18.211;     0.000; 0.3002616;    317644.92;
   20.211;    18.789;     0.000; 0.3003377;    313547.71;
   20.789;    19.211;     0.000; 0.3004881;    312511.29;
   20.789;    19.789;     0.000; 0.3006238;    309634.55;
   20.211;    19.211;     0.000; 0.3004050;    310778.37;
   20.211;    19.789;     0.000; 0.3005111;    307309.58;
   20.789;    20.211;     0.000; 0.3007396;    307892.57;
   20.789;    20.789;     0.000; 0.3009246;    306010.11;
   20.211;    20.211;     0.000; 0.3006018;    305015.03;
   20.211;    20.789;     0.000; 0.3007399;    302214.97;
   20.789;    21.211;     0.000; 0.3010713;    304935.46;
   20.789;    21.789;     0.000; 0.3012972;    303881.94;
   20.211;    21.211;     0.000; 0.3008513;    300343.73;
   20.211;    21.789;     0.000; 0.3010136;    298031.45;
   20.789;    22.211;     0.000; 0.3014633;    303165.31;
   20.789;    22.789;     0.000; 0.3016928;    302260.96;
   20.211;    22.211;     0.000; 0.3011324;    296329.91;
   20.211;    22.789;     0.000; 0.3012945;    293993.46;
   20.789;    23.211;     0.000; 0.3018453;    301206.00;
   20.789;    23.789;     0.000; 0.3020215;    299228.13;
   20.211;    23.211;     0.000; 0.3013971;    291983.43;
   20.211;    23.789;     0.000; 0.3015225;    288828.35;
   20.789;    24.211;     0.000; 0.3021185;    296944.31;
   20.789;    24.789;     0.000; 0.3021820;    292682.65;
   20.211;    24.211;     0.000; 0.3015807;    285942.57;
   20.211;    24.789;     0.000; 0.3016283;    281213.56;
   19.789;     0.211;     0.000; 0.2999397;    488472.55;
   19.789;     0.789;     0.000; 0.2999489;    482933.46;
   19.211;     0.211;     0.000; 0.2999426;    488469.72;
   19.211;     0.789;     0.000; 0.2999511;    482922.89;
   19.789;     1.211;     0.000; 0.2999545;    478859.33;
   19.789;     1.789;     0.000; 0.2999608;    473267.68;
   19.211;     1.211;     0.000; 0.2999564;    478844.37;
   19.211;     1.789;     0.000; 0.2999623;    473248.48;
   19.789;     2.211;     0.000; 0.2999647;    469161.36;
   19.789;     2.789;     0.000; 0.2999690;    463534.33;
   19.211;     2.211;     0.000; 0.2999659;    469139.88;
   19.211;     2.789;     0.000; 0.2999699;    463510.90;
   19.789;     3.211;     0.000; 0.2999716;    459406.69;
   19.789;     3.789;     0.000; 0.2999745;    453756.78;
   19.211;     3.211;     0.000; 0.2999724;    459382.33;
   19.211;     3.789;     0.000; 0.2999751;    453731.87;
   19.789;     4.211;     0.000; 0.2999763;    449615.64;
   19.789;     4.789;     0.000; 0.2999783;    443951.74;
   19.211;     4.211;     0.000; 0.2999768;    449590.63;
   19.211;     4.789;     0.000; 0.2999786;    443927.00;
   19.789;     5.211;     0.000; 0.2999795;    439802.69;
   19.789;     5.789;     0.000; 0.2999809;    434131.17;
   19.211;     5.211;     0.000; 0.2999798;    439778.29;
   19.211;     5.789;     0.000; 0.2999811;    434107.43;
   19.789;     6.211;     0.000; 0.2999818;    429978.24;
   19.789;     6.789;     0.000; 0.2999829;    424303.74;
   19.211;     6.211;     0.000; 0.2999820;    429955.01;
   19.211;     6.789;     0.000; 0.2999830;    424281.24;
   19.789;     7.211;     0.000; 0.2999836;    420150.00;
   19.789;     7.789;     0.000; 0.2999846;    414476.28;
   19.211;     7.211;     0.000; 0.2999837;    420127.96;
   19.211;     7.789;     0.000; 0.2999846;    414454.74;
   19.789;     8.211;     0.000; 0.2999853;    410324.43;
   19.789;     8.789;     0.000; 0.2999863;    404655.09;
   19.211;     8.211;     0.000; 0.2999852;    410303.06;
   19.211;     8.789;     0.000; 0.2999861;    404633.67;
   19.789;     9.211;     0.000; 0.2999871;    400508.04;
   19.789;     9.789;     0.000; 0.2999884;    394847.45;
   19.211;     9.211;     0.000; 0.2999869;    400486.20;
   19.211;     9.789;     0.000; 0.2999881;    394824.51;
   19.789;    10.211;     0.000; 0.2999896;    390709.07;
   19.789;    10.789;     0.000; 0.2999915;    385063.41;
   19.211;    10.211;     0.000; 0.2999892;    390684.65;
   19.211;    10.789;     0.000; 0.2999909;    385036.05;
   19.789;    11.211;     0.000; 0.2999933;    380939.46;
   19.789;    11.789;     0.000; 0.2999963;    375318.26;
   19.211;    11.211;     0.000; 0.2999925;    380908.77;
   19.211;    11.789;     0.000; 0.2999951;    375281.41;
   19.789;    12.211;     0.000; 0.2999992;    371217.67;
   19.789;    12.789;     0.000; 0.3000040;    365635.85;
   19.211;    12.211;     0.000; 0.2999976;    371174.28;
   19.211;    12.789;     0.000; 0.3000019;    365580.74;
   19.789;    13.211;     0.000; 0.3000086;    361572.56;
   19.789;    13.789;     0.000; 0.3000163;    356053.25;
   19.211;    13.211;     0.000; 0.3000058;    361505.38;
   19.211;    13.789;     0.000; 0.3000126;    355964.82;
   19.789;    14.211;     0.000; 0.3000237;    352048.54;
   19.789;    14.789;     0.000; 0.3000361;    346626.78;
   19.211;    14.211;     0.000; 0.3000189;    351938.64;
   19.211;    14.789;     0.000; 0.3000294;    346479.45;
   19.789;    15.211;     0.000; 0.3000478;    342712.18;
   19.789;    15.789;     0.000; 0.3000673;    337439.04;
   19.211;    15.211;     0.000; 0.3000393;    342527.57;
   19.211;    15.789;     0.000; 0.3000557;    337190.03;
   19.789;    16.211;     0.000; 0.3000855;    333659.12;
   19.789;    16.789;     0.000; 0.3001156;    328605.33;
   19.211;    16.211;     0.000; 0.3000708;    333346.87;
   19.211;    16.789;     0.000; 0.3000956;    328184.73;
   19.789;    17.211;     0.000; 0.3001431;    325019.11;
   19.789;    17.789;     0.000; 0.3001882;    320275.18;
   19.211;    17.211;     0.000; 0.3001181;    324493.82;
   19.211;    17.789;     0.000; 0.3001544;    319572.20;
   19.789;    18.211;     0.000; 0.3002282;    316952.70;
   19.789;    18.789;     0.000; 0.3002933;    312619.47;
   19.211;    18.211;     0.000; 0.3001867;    316081.61;
   19.211;    18.789;     0.000; 0.3002377;    311466.75;
   19.789;    19.211;     0.000; 0.3003492;    309627.47;
   19.789;    19.789;     0.000; 0.3004383;    305786.39;
   19.211;    19.211;     0.000; 0.3002817;    308216.08;
   19.211;    19.789;     0.000; 0.3003494;    303949.93;
   19.789;    20.211;     0.000; 0.3005113;    303153.33;
   19.789;    20.789;     0.000; 0.3006242;    299800.76;
   19.211;    20.211;     0.000; 0.3004054;    300944.63;
   19.211;    20.789;     0.000; 0.3004888;    297000.15;
   19.789;    21.211;     0.000; 0.3007116;    297460.84;
   19.789;    21.789;     0.000; 0.3008392;    294420.64;
   19.211;    21.211;     0.000; 0.3005533;    294176.38;
   19.211;    21.789;     0.000; 0.3006455;    290406.20;
   19.789;    22.211;     0.000; 0.3009311;    292160.28;
   19.789;    22.789;     0.000; 0.3010535;    289025.06;
   19.211;    22.211;     0.000; 0.3007106;    287604.06;
   19.211;    22.789;     0.000; 0.3007982;    283718.63;
   19.789;    23.211;     0.000; 0.3011334;    286487.34;
   19.789;    23.789;     0.000; 0.3012223;    282689.36;
   19.211;    23.211;     0.000; 0.3008518;    280694.31;
   19.211;    23.789;     0.000; 0.3009159;    276317.12;
   19.789;    24.211;     0.000; 0.3012698;    279476.39;
   19.789;    24.789;     0.000; 0.3013032;    274496.36;
   19.211;    24.211;     0.000; 0.3009465;    272812.19;
   19.211;    24.789;     0.000; 0.3009705;    267613.73;
   18.789;     0.211;     0.000; 0.2999448;    488467.52;
   18.789;     0.789;     0.000; 0.2999529;    482914.69;
   18.211;     0.211;     0.000; 0.2999480;    488464.35;
   18.211;     0.789;     0.000; 0.2999554;    482902.84;
   18.789;     1.211;     0.000; 0.2999579;    478832.76;
   18.789;     1.789;     0.000; 0.2999634;    473233.56;
   18.211;     1.211;     0.000; 0.2999600;    478815.99;
   18.211;     1.789;     0.000; 0.2999651;    473212.01;
   18.789;     2.211;     0.000; 0.2999669;    469123.20;
   18.789;     2.789;     0.000; 0.2999706;    463492.68;
   18.211;     2.211;     0.000; 0.2999682;    469099.09;
   18.211;     2.789;     0.000; 0.2999717;    463466.33;
   18.789;     3.211;     0.000; 0.2999730;    459363.39;
   18.789;     3.789;     0.000; 0.2999756;    453712.50;
   18.211;     3.211;     0.000; 0.2999738;    459336.00;
   18.211;     3.789;     0.000; 0.2999762;    453684.47;
   18.789;     4.211;     0.000; 0.2999771;    449571.17;
   18.789;     4.789;     0.000; 0.2999789;    443907.75;
   18.211;     4.211;     0.000; 0.2999777;    449543.02;
   18.211;     4.789;     0.000; 0.2999793;    443879.90;
   18.789;     5.211;     0.000; 0.2999800;    439759.31;
   18.789;     5.789;     0.000; 0.2999813;    434088.97;
   18.211;     5.211;     0.000; 0.2999803;    439731.84;
   18.211;     5.789;     0.000; 0.2999815;    434062.25;
   18.789;     6.211;     0.000; 0.2999821;    429936.95;
   18.789;     6.789;     0.000; 0.2999830;    424263.76;
   18.211;     6.211;     0.000; 0.2999822;    429910.83;
   18.211;     6.789;     0.000; 0.2999831;    424238.51;
   18.789;     7.211;     0.000; 0.2999837;    420110.85;
   18.789;     7.789;     0.000; 0.2999845;    414438.06;
   18.211;     7.211;     0.000; 0.2999837;    420086.16;
   18.211;     7.789;     0.000; 0.2999845;    414414.05;
   18.789;     8.211;     0.000; 0.2999852;    410286.55;
   18.789;     8.789;     0.000; 0.2999860;    404617.20;
   18.211;     8.211;     0.000; 0.2999851;    410262.84;
   18.211;     8.789;     0.000; 0.2999859;    404593.65;
   18.789;     9.211;     0.000; 0.2999868;    400469.50;
   18.789;     9.789;     0.000; 0.2999879;    394807.10;
   18.211;     9.211;     0.000; 0.2999866;    400445.70;
   18.211;     9.789;     0.000; 0.2999876;    394782.49;
   18.789;    10.211;     0.000; 0.2999889;    390666.26;
   18.789;    10.789;     0.000; 0.2999904;    385015.67;
   18.211;    10.211;     0.000; 0.2999884;    390640.43;
   18.211;    10.789;     0.000; 0.2999898;    384987.33;
   18.789;    11.211;     0.000; 0.2999919;    380886.11;
   18.789;    11.789;     0.000; 0.2999943;    375254.53;
   18.211;    11.211;     0.000; 0.2999911;    380854.89;
   18.211;    11.789;     0.000; 0.2999932;    375217.94;
   18.789;    12.211;     0.000; 0.2999966;    371142.91;
   18.789;    12.789;     0.000; 0.3000004;    365541.35;
   18.211;    12.211;     0.000; 0.2999952;    371100.61;
   18.211;    12.789;     0.000; 0.2999984;    365488.83;
   18.789;    13.211;     0.000; 0.3000040;    361457.75;
   18.789;    13.789;     0.000; 0.3000099;    355902.73;
   18.211;    13.211;     0.000; 0.3000015;    361394.81;
   18.211;    13.789;     0.000; 0.3000065;    355821.50;
   18.789;    14.211;     0.000; 0.3000155;    351862.01;
   18.789;    14.789;     0.000; 0.3000249;    346377.59;
   18.211;    14.211;     0.000; 0.3000112;    351762.56;
   18.211;    14.789;     0.000; 0.3000190;    346246.64;
   18.789;    15.211;     0.000; 0.3000335;    342400.79;
   18.789;    15.789;     0.000; 0.3000478;    337020.41;
   18.211;    15.211;     0.000; 0.3000262;    342239.05;
   18.211;    15.789;     0.000; 0.3000379;    336806.02;
   18.789;    16.211;     0.000; 0.3000609;    333135.62;
   18.789;    16.789;     0.000; 0.3000823;    327902.56;
   18.211;    16.211;     0.000; 0.3000485;    332870.70;
   18.211;    16.789;     0.000; 0.3000657;    327552.26;
   18.789;    17.211;     0.000; 0.3001014;    324143.97;
   18.789;    17.789;     0.000; 0.3001324;    319108.39;
   18.211;    17.211;     0.000; 0.3000811;    323713.48;
   18.211;    17.789;     0.000; 0.3001054;    318544.19;
   18.789;    18.211;     0.000; 0.3001592;    315511.53;
   18.789;    18.789;     0.000; 0.3002021;    310720.32;
   18.211;    18.211;     0.000; 0.3001266;    314825.12;
   18.211;    18.789;     0.000; 0.3001594;    309833.74;
   18.789;    19.211;     0.000; 0.3002379;    307310.43;
   18.789;    19.789;     0.000; 0.3002938;    302785.64;
   18.211;    19.211;     0.000; 0.3001871;    306247.54;
   18.211;    19.789;     0.000; 0.3002289;    301441.22;
   18.789;    20.211;     0.000; 0.3003383;    299557.75;
   18.789;    20.789;     0.000; 0.3004053;    295263.76;
   18.211;    20.211;     0.000; 0.3002624;    297977.42;
   18.211;    20.789;     0.000; 0.3003115;    293320.47;
   18.789;    21.211;     0.000; 0.3004559;    292158.70;
   18.789;    21.789;     0.000; 0.3005277;    287969.50;
   18.211;    21.211;     0.000; 0.3003485;    289930.73;
   18.211;    21.789;     0.000; 0.3004005;    285326.76;
   18.789;    22.211;     0.000; 0.3005788;    284859.86;
   18.789;    22.789;     0.000; 0.3006442;    280553.35;
   18.211;    22.211;     0.000; 0.3004363;    281918.81;
   18.211;    22.789;     0.000; 0.3004837;    277212.08;
   18.789;    23.211;     0.000; 0.3006868;    277257.81;
   18.789;    23.789;     0.000; 0.3007334;    272560.71;
   18.211;    23.211;     0.000; 0.3005124;    273662.13;
   18.211;    23.789;     0.000; 0.3005462;    268670.22;
   18.789;    24.211;     0.000; 0.3007580;    268894.86;
   18.789;    24.789;     0.000; 0.3007750;    263576.68;
   18.211;    24.211;     0.000; 0.3005622;    264856.70;
   18.211;    24.789;     0.000; 0.3005747;    259429.88;
   17.789;     0.211;     0.000; 0.2999504;    488461.92;
   17.789;     0.789;     0.000; 0.2999573;    482893.80;
   17.211;     0.211;     0.000; 0.2999539;    488458.48;
   17.211;     0.789;     0.000; 0.2999600;    482880.94;
   17.789;     1.211;     0.000; 0.2999615;    478803.19;
   17.789;     1.789;     0.000; 0.2999663;    473195.56;
   17.211;     1.211;     0.000; 0.2999638;    478784.98;
   17.211;     1.789;     0.000; 0.2999680;    473172.14;
   17.789;     2.211;     0.000; 0.2999692;    469080.66;
   17.789;     2.789;     0.000; 0.2999725;    463446.20;
   17.211;     2.211;     0.000; 0.2999706;    469054.44;
   17.211;     2.789;     0.000; 0.2999736;    463417.52;
   17.789;     3.211;     0.000; 0.2999745;    459315.06;
   17.789;     3.789;     0.000; 0.2999767;    453663.03;
   17.211;     3.211;     0.000; 0.2999754;    459285.22;
   17.211;     3.789;     0.000; 0.2999774;    453632.49;
   17.789;     4.211;     0.000; 0.2999781;    449521.49;
   17.789;     4.789;     0.000; 0.2999796;    443858.59;
   17.211;     4.211;     0.000; 0.2999786;    449490.80;
   17.211;     4.789;     0.000; 0.2999800;    443828.21;
   17.789;     5.211;     0.000; 0.2999806;    439710.82;
   17.789;     5.789;     0.000; 0.2999817;    434041.82;
   17.211;     5.211;     0.000; 0.2999809;    439680.86;
   17.211;     5.789;     0.000; 0.2999819;    434012.69;
   17.789;     6.211;     0.000; 0.2999824;    429890.85;
   17.789;     6.789;     0.000; 0.2999832;    424219.21;
   17.211;     6.211;     0.000; 0.2999825;    429862.39;
   17.211;     6.789;     0.000; 0.2999833;    424191.75;
   17.789;     7.211;     0.000; 0.2999838;    420067.32;
   17.789;     7.789;     0.000; 0.2999845;    414395.76;
   17.211;     7.211;     0.000; 0.2999839;    420040.52;
   17.211;     7.789;     0.000; 0.2999845;    414369.81;
   17.789;     8.211;     0.000; 0.2999851;    410244.83;
   17.789;     8.789;     0.000; 0.2999858;    404575.84;
   17.211;     8.211;     0.000; 0.2999850;    410219.33;
   17.211;     8.789;     0.000; 0.2999857;    404550.73;
   17.789;     9.211;     0.000; 0.2999864;    400427.79;
   17.789;     9.789;     0.000; 0.2999874;    394764.11;
   17.211;     9.211;     0.000; 0.2999863;    400402.65;
   17.211;     9.789;     0.000; 0.2999871;    394738.51;
   17.789;    10.211;     0.000; 0.2999882;    390621.29;
   17.789;    10.789;     0.000; 0.2999894;    384966.57;
   17.211;    10.211;     0.000; 0.2999878;    390594.82;
   17.211;    10.789;     0.000; 0.2999889;    384938.19;
   17.789;    11.211;     0.000; 0.2999906;    380832.24;
   17.789;    11.789;     0.000; 0.2999925;    375191.73;
   17.211;    11.211;     0.000; 0.2999899;    380801.57;
   17.211;    11.789;     0.000; 0.2999915;    375156.74;
   17.789;    12.211;     0.000; 0.2999942;    371070.63;
   17.789;    12.789;     0.000; 0.2999971;    365452.09;
   17.211;    12.211;     0.000; 0.2999930;    371031.03;
   17.211;    12.789;     0.000; 0.2999955;    365404.21;
   17.789;    13.211;     0.000; 0.2999998;    361351.17;
   17.789;    13.789;     0.000; 0.3000043;    355765.81;
   17.211;    13.211;     0.000; 0.2999977;    361294.91;
   17.211;    13.789;     0.000; 0.3000014;    355694.90;
   17.789;    14.211;     0.000; 0.3000084;    351694.94;
   17.789;    14.789;     0.000; 0.3000151;    346158.45;
   17.211;    14.211;     0.000; 0.3000048;    351609.62;
   17.211;    14.789;     0.000; 0.3000103;    346048.43;
   17.789;    15.211;     0.000; 0.3000213;    342130.89;
   17.789;    15.789;     0.000; 0.3000314;    336663.91;
   17.211;    15.211;     0.000; 0.3000153;    341997.16;
   17.211;    15.789;     0.000; 0.3000234;    336490.06;
   17.789;    16.211;     0.000; 0.3000404;    332696.33;
   17.789;    16.789;     0.000; 0.3000551;    327323.67;
   17.211;    16.211;     0.000; 0.3000307;    332484.84;
   17.211;    16.789;     0.000; 0.3000422;    327049.46;
   17.789;    17.211;     0.000; 0.3000678;    323434.54;
   17.789;    17.789;     0.000; 0.3000883;    318181.90;
   17.211;    17.211;     0.000; 0.3000523;    323102.96;
   17.211;    17.789;     0.000; 0.3000680;    317756.30;
   17.789;    18.211;     0.000; 0.3001056;    314387.60;
   17.789;    18.789;     0.000; 0.3001328;    309274.03;
   17.211;    18.211;     0.000; 0.3000815;    313878.67;
   17.211;    18.789;     0.000; 0.3001020;    308631.46;
